"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"23/03/2025";"0800";"20,6";"20,7";"20,6";"89,2";"89,2";"88,3";"";"";"";"917,2";"917,2";"916,3";"0,9";"67,0";"2,2";"";"0,0"
"23/03/2025";"0900";"20,6";"20,6";"20,5";"90,0";"90,0";"89,5";"";"";"";"917,3";"917,4";"917,0";"0,0";"0,0";"1,5";"";"0,0"
"23/03/2025";"1000";"20,6";"20,6";"20,6";"90,5";"90,5";"90,1";"";"";"";"917,7";"917,7";"917,2";"0,5";"22,0";"1,1";"";"0,0"
"23/03/2025";"1100";"21,6";"21,6";"20,6";"89,4";"90,6";"89,4";"";"";"";"918,4";"918,5";"917,4";"0,7";"270,0";"1,6";"";"0,0"
"23/03/2025";"1200";"23,1";"23,1";"21,6";"83,5";"88,3";"83,5";"";"";"";"918,1";"919,2";"918,1";"0,3";"0,0";"1,3";"";"0,0"
"23/03/2025";"1300";"24,8";"24,8";"23,1";"76,1";"82,6";"76,1";"";"";"";"919,0";"919,3";"918,6";"0,0";"90,0";"0,9";"";"0,0"
"23/03/2025";"1400";"25,4";"25,7";"24,9";"70,9";"74,4";"70,5";"";"";"";"919,7";"919,7";"919,2";"1,3";"247,0";"1,5";"";"0,0"
"23/03/2025";"1500";"26,2";"26,8";"25,5";"67,4";"71,3";"67,0";"";"";"";"919,8";"919,8";"919,4";"0,9";"247,0";"1,3";"";"0,0"
"23/03/2025";"1600";"26,4";"26,6";"25,8";"69,4";"70,0";"67,0";"";"";"";"918,0";"919,8";"918,0";"1,6";"0,0";"1,6";"";"0,0"
"23/03/2025";"1700";"27,7";"28,0";"27,0";"65,2";"67,2";"63,2";"";"";"";"917,7";"918,8";"917,7";"1,6";"22,0";"2,6";"";"0,0"
"23/03/2025";"1800";"26,2";"27,7";"26,2";"70,7";"70,7";"65,2";"";"";"";"917,5";"918,0";"917,2";"1,3";"0,0";"1,6";"";"0,0"
"23/03/2025";"1900";"23,2";"26,0";"23,2";"81,3";"81,3";"71,6";"";"";"";"916,7";"917,1";"915,6";"0,1";"180,0";"1,3";"";"3,8"
"23/03/2025";"2000";"19,5";"22,3";"19,5";"88,8";"91,2";"85,7";"";"";"";"918,1";"918,3";"917,0";"1,6";"225,0";"2,2";"";""
"23/03/2025";"2100";"19,6";"19,8";"19,4";"93,0";"93,0";"88,8";"";"";"";"918,2";"918,5";"918,1";"1,3";"225,0";"1,6";"";"5,6"
"23/03/2025";"2200";"19,7";"19,7";"19,5";"94,5";"94,5";"93,5";"";"";"";"918,1";"918,3";"918,1";"0,0";"67,0";"0,9";"";"3,7"
"23/03/2025";"2300";"19,9";"19,9";"19,8";"93,9";"94,6";"93,9";"";"";"";"917,4";"918,0";"917,4";"0,0";"22,0";"0,3";"";"0,0"
"24/03/2025";"0000";"19,9";"20,1";"19,9";"92,8";"93,8";"92,8";"";"";"";"917,8";"918,1";"917,7";"1,3";"22,0";"2,0";"";"0,3"
"24/03/2025";"0100";"19,7";"20,0";"19,7";"92,6";"92,8";"92,5";"";"";"";"917,5";"918,1";"917,5";"0,0";"157,0";"0,9";"";"0,0"
"24/03/2025";"0200";"19,7";"19,7";"19,7";"92,7";"92,8";"92,7";"";"";"";"917,0";"917,6";"917,0";"0,1";"90,0";"1,3";"";"0,0"
"24/03/2025";"0300";"19,7";"19,8";"19,7";"91,6";"92,6";"91,6";"";"";"";"916,8";"917,1";"916,8";"1,3";"247,0";"1,3";"";"0,0"
"24/03/2025";"0400";"19,7";"19,8";"";"89,7";"91,6";"";"";"";"";"916,6";"916,9";"";"0,1";"112,0";"1,3";"";"0,0"
"24/03/2025";"0500";"19,5";"19,7";"19,5";"90,7";"90,7";"89,7";"";"";"";"916,1";"916,6";"916,1";"1,1";"67,0";"1,6";"";"0,0"
"24/03/2025";"0600";"19,3";"19,5";"19,3";"92,7";"92,7";"91,0";"";"";"";"916,2";"916,2";"915,5";"0,9";"22,0";"2,6";"";"0,0"
"24/03/2025";"0700";"19,3";"19,4";"19,3";"93,1";"93,2";"92,9";"";"";"";"915,8";"916,2";"915,8";"0,0";"67,0";"2,2";"";"0,0"
"24/03/2025";"0800";"19,6";"19,6";"19,4";"92,5";"93,1";"92,5";"";"";"";"916,0";"916,1";"915,6";"0,0";"45,0";"2,0";"";"0,0"
"24/03/2025";"0900";"19,7";"19,7";"19,5";"92,1";"92,4";"92,1";"";"";"";"916,4";"916,4";"915,8";"0,0";"112,0";"0,0";"";"0,0"
"24/03/2025";"1000";"19,8";"19,8";"19,7";"91,2";"92,1";"91,2";"";"";"";"917,1";"917,1";"916,4";"0,0";"270,0";"0,7";"";"0,0"
"24/03/2025";"1100";"20,4";"20,4";"19,8";"89,4";"91,1";"89,4";"";"";"";"916,3";"917,5";"916,3";"0,0";"270,0";"0,3";"";"38,8"
"24/03/2025";"1200";"21,4";"21,4";"20,4";"86,6";"88,8";"86,6";"";"";"";"917,6";"917,6";"916,7";"0,0";"45,0";"1,1";"";"0,0"
"24/03/2025";"1300";"24,2";"24,2";"21,8";"75,1";"85,8";"75,1";"";"";"";"917,9";"917,9";"916,7";"0,0";"157,0";"0,7";"";"0,0"
"24/03/2025";"1400";"25,9";"25,9";"24,4";"68,9";"74,4";"68,7";"";"";"";"918,2";"918,5";"918,0";"2,6";"225,0";"2,6";"";"0,0"
"24/03/2025";"1500";"26,4";"26,7";"26,4";"65,9";"66,9";"64,2";"";"";"";"917,4";"918,8";"917,4";"3,1";"202,0";"2,6";"";"0,0"
"24/03/2025";"1600";"27,4";"27,4";"26,6";"63,3";"66,1";"63,3";"";"";"";"917,2";"917,5";"917,2";"0,0";"157,0";"2,4";"";"0,0"
"24/03/2025";"1700";"28,1";"28,3";"27,2";"60,5";"64,4";"59,4";"";"";"";"916,0";"917,1";"916,0";"0,0";"0,0";"2,6";"";"0,0"
"24/03/2025";"1800";"28,9";"29,5";"28,6";"55,5";"57,7";"55,4";"";"";"";"916,1";"916,4";"915,3";"2,6";"270,0";"2,6";"";"0,0"
"24/03/2025";"1900";"30,0";"30,0";"28,7";"51,6";"57,2";"51,6";"";"";"";"916,3";"916,3";"915,5";"1,5";"67,0";"1,5";"";"0,0"
"24/03/2025";"2000";"25,5";"29,8";"25,5";"74,9";"74,9";"51,8";"";"";"";"916,1";"916,6";"916,0";"2,4";"45,0";"2,4";"";"0,0"
"24/03/2025";"2100";"24,2";"25,3";"24,2";"80,0";"80,0";"75,7";"";"";"";"915,3";"916,0";"915,3";"3,5";"22,0";"1,8";"";"0,0"
"24/03/2025";"2200";"23,8";"24,2";"23,7";"80,9";"80,9";"80,3";"";"";"";"916,3";"916,6";"915,7";"2,2";"22,0";"2,2";"";"0,0"
"24/03/2025";"2300";"23,4";"23,8";"23,4";"81,5";"81,5";"80,8";"";"";"";"917,0";"917,2";"916,1";"0,7";"45,0";"2,2";"";"0,0"
"25/03/2025";"0000";"23,0";"23,4";"23,0";"81,8";"82,0";"81,1";"";"";"";"917,1";"917,3";"916,7";"0,1";"22,0";"0,7";"";"0,0"
"25/03/2025";"0100";"22,9";"23,0";"22,8";"83,1";"83,1";"81,8";"";"";"";"918,2";"918,2";"917,0";"0,1";"45,0";"0,1";"";"0,0"
"25/03/2025";"0200";"22,9";"23,0";"22,9";"82,8";"83,6";"82,8";"";"";"";"917,8";"918,3";"917,8";"1,5";"45,0";"1,5";"";"0,0"
"25/03/2025";"0300";"22,6";"22,9";"22,6";"85,3";"85,3";"82,8";"";"";"";"917,7";"918,5";"917,7";"0,0";"270,0";"0,7";"";"0,0"
"25/03/2025";"0400";"22,3";"22,6";"";"86,1";"86,1";"";"";"";"";"917,5";"917,7";"";"0,7";"292,0";"1,1";"";"0,0"
"25/03/2025";"0500";"22,0";"22,3";"22,0";"87,4";"87,4";"86,2";"";"";"";"916,9";"917,5";"916,9";"0,0";"0,0";"0,3";"";"0,0"
"25/03/2025";"0600";"21,6";"21,9";"21,6";"88,9";"88,9";"87,6";"";"";"";"916,5";"916,9";"916,5";"0,0";"292,0";"0,0";"";"0,0"
"25/03/2025";"0700";"21,4";"21,6";"21,4";"89,8";"89,8";"89,2";"";"";"";"915,8";"916,4";"915,8";"0,5";"270,0";"0,5";"";"0,0"
"25/03/2025";"0800";"21,4";"21,5";"21,4";"90,1";"90,1";"89,8";"";"";"";"915,8";"915,8";"915,6";"0,3";"270,0";"0,3";"";"0,0"
"25/03/2025";"0900";"21,3";"21,5";"21,3";"90,1";"90,1";"89,8";"";"";"";"916,9";"916,9";"915,8";"0,0";"225,0";"0,3";"";"0,0"
"25/03/2025";"1000";"21,5";"21,5";"21,3";"91,0";"91,1";"90,5";"";"";"";"917,0";"917,6";"917,0";"0,0";"247,0";"0,5";"";"0,0"
"25/03/2025";"1100";"22,4";"22,4";"21,6";"87,3";"90,6";"87,3";"";"";"";"918,1";"918,4";"916,8";"0,0";"270,0";"1,5";"";"0,0"
"25/03/2025";"1200";"24,3";"24,3";"22,4";"81,2";"87,3";"81,2";"";"";"";"919,5";"919,5";"917,8";"1,3";"0,0";"1,3";"";"0,0"
"25/03/2025";"1300";"26,7";"27,0";"24,6";"66,7";"79,1";"66,7";"";"";"";"919,9";"919,9";"918,5";"0,9";"292,0";"1,3";"";"0,0"
"25/03/2025";"1400";"27,3";"28,4";"26,6";"63,0";"68,8";"59,9";"";"";"";"919,4";"920,1";"918,8";"0,5";"90,0";"1,6";"";"0,0"
"25/03/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/03/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/03/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/03/2025";"1800";"28,5";"30,0";"";"58,8";"63,0";"";"";"";"";"917,8";"919,5";"";"2,6";"0,0";"2,6";"";"0,0"
"25/03/2025";"1900";"26,9";"28,5";"26,9";"68,7";"68,7";"58,8";"";"";"";"916,9";"917,8";"916,9";"2,6";"67,0";"2,6";"";"0,0"
"25/03/2025";"2000";"25,9";"27,0";"25,9";"72,4";"72,4";"68,5";"";"";"";"917,1";"917,4";"916,7";"0,5";"337,0";"2,6";"";"0,0"
"25/03/2025";"2100";"25,8";"25,9";"25,8";"72,9";"72,9";"72,4";"";"";"";"917,1";"917,1";"917,1";"4,1";"0,0";"0,5";"";"0,0"
"25/03/2025";"2200";"23,3";"25,8";"23,3";"75,7";"75,7";"72,9";"";"";"";"918,1";"918,4";"917,1";"3,1";"0,0";"2,2";"";"0,0"
"25/03/2025";"2300";"22,3";"23,1";"22,3";"78,7";"78,7";"76,5";"";"";"";"918,3";"918,3";"917,5";"4,8";"45,0";"2,6";"";"0,0"
"26/03/2025";"0000";"22,2";"22,4";"22,1";"78,5";"79,2";"78,1";"";"";"";"918,7";"918,7";"918,3";"2,8";"22,0";"2,0";"";"0,0"
"26/03/2025";"0100";"22,3";"22,3";"22,1";"78,9";"78,9";"78,3";"";"";"";"919,2";"919,5";"918,7";"1,6";"0,0";"2,0";"";"0,0"
"26/03/2025";"0200";"22,2";"22,4";"22,1";"79,2";"79,5";"78,3";"";"";"";"919,5";"920,0";"919,4";"0,9";"22,0";"1,6";"";"0,0"
"26/03/2025";"0300";"22,0";"22,2";"22,0";"80,1";"80,4";"79,6";"";"";"";"919,0";"919,7";"919,0";"0,9";"67,0";"1,5";"";"0,0"
"26/03/2025";"0400";"21,9";"22,0";"";"81,4";"81,5";"";"";"";"";"917,7";"919,0";"";"1,8";"0,0";"2,0";"";"0,0"
"26/03/2025";"0500";"21,4";"21,8";"21,4";"84,1";"84,1";"81,9";"";"";"";"917,8";"918,0";"917,7";"2,6";"337,0";"2,6";"";"0,0"
"26/03/2025";"0600";"21,2";"21,4";"21,2";"85,6";"85,6";"84,1";"";"";"";"917,4";"918,4";"917,4";"0,3";"0,0";"2,6";"";"0,0"
"26/03/2025";"0700";"21,2";"21,2";"21,2";"85,6";"85,8";"85,6";"";"";"";"916,7";"917,4";"916,7";"0,1";"22,0";"1,5";"";"0,0"
"26/03/2025";"0800";"21,0";"21,2";"";"86,3";"86,3";"";"";"";"";"917,1";"917,1";"";"0,0";"22,0";"0,5";"";"0,0"
"26/03/2025";"0900";"21,1";"21,1";"21,0";"85,9";"86,4";"85,9";"";"";"";"917,5";"917,5";"917,1";"0,0";"22,0";"0,1";"";"0,0"
"26/03/2025";"1000";"21,1";"21,1";"21,1";"86,6";"86,6";"86,0";"";"";"";"918,3";"918,8";"917,8";"1,8";"22,0";"2,2";"";"0,0"
"26/03/2025";"1100";"21,6";"21,6";"21,1";"85,0";"86,6";"84,9";"";"";"";"919,0";"919,4";"918,3";"0,0";"45,0";"2,2";"";"0,0"
"26/03/2025";"1200";"22,8";"22,8";"21,7";"81,2";"84,8";"81,2";"";"";"";"920,2";"920,2";"919,1";"0,0";"247,0";"1,1";"";"0,0"
"26/03/2025";"1300";"24,0";"24,0";"22,8";"74,5";"81,2";"74,1";"";"";"";"919,9";"920,7";"919,9";"1,8";"45,0";"1,8";"";"0,0"
"26/03/2025";"1400";"25,3";"25,3";"";"68,8";"74,5";"";"";"";"";"920,0";"920,1";"";"2,2";"67,0";"2,2";"";"0,0"
"26/03/2025";"1500";"26,2";"26,2";"25,7";"64,3";"67,8";"64,3";"";"";"";"920,0";"920,5";"919,8";"0,0";"45,0";"1,5";"";"0,0"
"26/03/2025";"1600";"26,0";"26,3";"26,0";"63,9";"64,4";"63,4";"";"";"";"919,0";"920,0";"919,0";"0,9";"22,0";"1,8";"";"0,0"
"26/03/2025";"1700";"25,5";"26,0";"25,5";"69,4";"69,4";"62,2";"";"";"";"918,6";"919,4";"918,4";"2,4";"45,0";"2,4";"";"0,0"
"26/03/2025";"1800";"24,8";"25,5";"24,5";"73,2";"74,6";"69,4";"";"";"";"918,4";"919,0";"918,0";"2,8";"0,0";"2,4";"";"0,0"
"26/03/2025";"1900";"24,4";"25,2";"24,4";"73,5";"73,5";"71,0";"";"";"";"918,3";"918,3";"917,5";"1,1";"22,0";"2,0";"";"0,0"
"26/03/2025";"2000";"23,9";"24,3";"23,9";"75,4";"75,4";"74,0";"";"";"";"917,7";"918,2";"917,2";"2,6";"45,0";"2,6";"";"0,0"
"26/03/2025";"2100";"22,7";"24,0";"22,7";"78,9";"78,9";"75,2";"";"";"";"918,9";"918,9";"917,4";"1,3";"0,0";"2,2";"";"0,0"
"26/03/2025";"2200";"22,2";"22,8";"22,2";"81,8";"81,8";"79,0";"";"";"";"917,8";"918,4";"917,6";"1,6";"22,0";"2,0";"";"0,0"
"26/03/2025";"2300";"22,0";"22,2";"21,9";"82,3";"82,8";"82,1";"";"";"";"918,7";"918,7";"917,8";"2,6";"0,0";"2,6";"";"0,0"
"27/03/2025";"0000";"21,5";"22,0";"21,5";"83,7";"83,7";"82,3";"";"";"";"918,7";"919,0";"918,7";"3,1";"0,0";"2,6";"";"0,0"
"27/03/2025";"0100";"21,4";"21,5";"21,4";"83,8";"84,2";"83,6";"";"";"";"919,1";"919,1";"918,9";"1,3";"90,0";"2,2";"";"0,0"
"27/03/2025";"0200";"21,1";"21,4";"20,8";"86,3";"87,1";"83,8";"";"";"";"919,1";"919,5";"919,0";"0,5";"22,0";"1,5";"";"0,0"
"27/03/2025";"0300";"21,2";"21,2";"21,1";"83,5";"86,3";"83,5";"";"";"";"919,0";"919,4";"918,7";"1,8";"45,0";"2,2";"";"0,0"
"27/03/2025";"0400";"20,8";"21,1";"";"84,0";"84,0";"";"";"";"";"919,0";"919,4";"";"1,3";"22,0";"2,2";"";"0,0"
"27/03/2025";"0500";"20,5";"20,7";"20,5";"84,7";"84,7";"84,3";"";"";"";"917,9";"918,8";"917,9";"0,9";"0,0";"1,1";"";"0,0"
"27/03/2025";"0600";"20,3";"20,4";"20,3";"84,9";"85,2";"84,7";"";"";"";"917,5";"917,9";"917,5";"1,6";"22,0";"1,6";"";"0,0"
"27/03/2025";"0700";"20,1";"20,3";"20,1";"84,9";"84,9";"84,7";"";"";"";"917,1";"917,5";"917,1";"0,0";"90,0";"0,9";"";"0,0"
"27/03/2025";"0800";"20,0";"20,1";"20,0";"85,1";"85,3";"85,0";"";"";"";"917,4";"917,4";"917,1";"0,0";"0,0";"0,9";"";"0,0"
"27/03/2025";"0900";"19,9";"20,0";"19,9";"85,5";"85,5";"84,8";"";"";"";"918,4";"918,4";"917,5";"0,9";"67,0";"1,5";"";"0,0"
"27/03/2025";"1000";"20,1";"20,1";"20,0";"84,3";"85,3";"84,3";"";"";"";"918,4";"918,8";"918,4";"1,6";"0,0";"1,6";"";"0,0"
"27/03/2025";"1100";"20,9";"20,9";"20,2";"82,3";"84,1";"82,3";"";"";"";"919,1";"919,7";"918,4";"0,0";"22,0";"1,3";"";"0,0"
"27/03/2025";"1200";"21,9";"21,9";"21,1";"79,5";"81,2";"79,4";"";"";"";"920,0";"920,0";"918,9";"0,0";"0,0";"1,1";"";"0,0"
"27/03/2025";"1300";"24,7";"24,7";"22,3";"69,7";"78,9";"69,7";"";"";"";"919,8";"920,1";"919,2";"1,1";"315,0";"2,4";"";"0,0"
"27/03/2025";"1400";"25,6";"26,1";"25,2";"63,6";"67,8";"63,4";"";"";"";"921,3";"921,4";"920,5";"0,5";"45,0";"1,8";"";"0,0"
"27/03/2025";"1500";"27,6";"27,6";"26,2";"57,1";"63,2";"57,1";"";"";"";"919,4";"920,7";"919,4";"0,9";"45,0";"1,8";"";"0,0"
"27/03/2025";"1600";"28,0";"28,0";"27,1";"52,4";"55,3";"52,4";"";"";"";"919,1";"920,0";"918,9";"4,3";"22,0";"2,0";"";"0,0"
"27/03/2025";"1700";"28,1";"29,0";"27,4";"51,0";"54,4";"49,5";"";"";"";"917,7";"918,4";"917,7";"0,7";"67,0";"0,7";"";"0,0"
"27/03/2025";"1800";"28,4";"29,5";"28,1";"53,9";"53,9";"50,0";"";"";"";"917,3";"918,4";"917,2";"1,8";"45,0";"2,4";"";"0,0"
"27/03/2025";"1900";"27,5";"28,7";"27,5";"61,1";"61,1";"55,7";"";"";"";"917,3";"917,6";"917,0";"1,5";"0,0";"2,2";"";"0,0"
"27/03/2025";"2000";"25,2";"26,9";"25,2";"70,6";"70,6";"64,0";"";"";"";"916,6";"917,5";"916,6";"3,3";"22,0";"1,6";"";"0,0"
"27/03/2025";"2100";"23,6";"25,0";"23,6";"76,8";"76,8";"71,8";"";"";"";"916,9";"917,3";"916,8";"2,0";"0,0";"2,2";"";"0,0"
"27/03/2025";"2200";"22,8";"23,6";"22,8";"79,0";"79,0";"76,8";"";"";"";"917,2";"917,6";"916,7";"2,2";"0,0";"2,4";"";"0,0"
"27/03/2025";"2300";"22,5";"22,8";"22,5";"80,7";"80,8";"79,3";"";"";"";"917,6";"917,7";"917,5";"1,3";"0,0";"2,2";"";"0,0"
"28/03/2025";"0000";"22,4";"22,6";"22,4";"81,4";"81,4";"80,0";"";"";"";"917,5";"917,6";"917,4";"1,5";"0,0";"1,6";"";"0,0"
"28/03/2025";"0100";"22,3";"22,5";"22,2";"81,2";"81,2";"79,5";"";"";"";"917,7";"918,0";"917,5";"1,6";"22,0";"1,6";"";"0,0"
"28/03/2025";"0200";"21,9";"22,3";"21,9";"80,8";"81,4";"80,8";"";"";"";"918,0";"918,4";"917,7";"2,0";"0,0";"2,0";"";"0,0"
"28/03/2025";"0300";"21,5";"21,8";"21,4";"81,7";"81,7";"81,0";"";"";"";"917,1";"918,4";"917,1";"0,3";"0,0";"2,0";"";"0,0"
"28/03/2025";"0400";"21,2";"21,4";"";"84,1";"84,1";"";"";"";"";"917,0";"917,2";"";"1,5";"22,0";"1,6";"";"0,0"
"28/03/2025";"0500";"21,3";"21,3";"21,2";"84,4";"84,4";"84,1";"";"";"";"917,4";"917,7";"916,9";"0,0";"67,0";"1,8";"";"0,0"
"28/03/2025";"0600";"21,2";"21,3";"21,2";"84,4";"84,8";"84,3";"";"";"";"916,2";"917,1";"916,2";"0,0";"67,0";"1,5";"";"0,0"
"28/03/2025";"0700";"21,0";"21,1";"20,9";"85,2";"85,2";"84,3";"";"";"";"915,7";"915,9";"915,6";"0,0";"292,0";"1,1";"";"0,0"
"28/03/2025";"0800";"20,9";"21,1";"20,9";"85,7";"85,7";"85,0";"";"";"";"915,9";"916,4";"915,7";"0,0";"67,0";"0,9";"";"0,0"
"28/03/2025";"0900";"20,8";"20,9";"20,8";"87,0";"87,0";"86,0";"";"";"";"916,9";"917,2";"916,0";"0,5";"202,0";"0,5";"";"0,0"
"28/03/2025";"1000";"20,7";"20,7";"20,7";"87,8";"87,8";"87,2";"";"";"";"917,3";"917,4";"917,0";"2,2";"270,0";"2,2";"";"0,0"
"28/03/2025";"1100";"21,2";"21,2";"20,7";"86,9";"87,8";"86,9";"";"";"";"918,4";"918,4";"916,7";"0,1";"45,0";"2,2";"";"0,0"
"28/03/2025";"1200";"22,6";"22,6";"21,4";"81,8";"86,3";"81,8";"";"";"";"918,2";"918,4";"917,7";"0,7";"45,0";"0,7";"";"0,0"
"28/03/2025";"1300";"25,3";"25,3";"22,6";"72,7";"81,8";"72,7";"";"";"";"918,5";"918,5";"917,5";"0,1";"0,0";"1,5";"";"0,0"
"28/03/2025";"1400";"27,4";"27,4";"25,3";"64,2";"72,7";"63,7";"";"";"";"918,4";"918,8";"918,2";"0,9";"202,0";"2,2";"";"0,0"
"28/03/2025";"1500";"28,6";"28,6";"27,8";"54,7";"62,0";"54,7";"";"";"";"917,9";"918,5";"917,9";"2,8";"225,0";"1,1";"";"0,0"
"28/03/2025";"1600";"29,6";"29,6";"28,8";"51,7";"55,5";"51,7";"";"";"";"917,2";"918,2";"917,2";"0,7";"157,0";"2,2";"";"0,0"
"28/03/2025";"1700";"30,8";"31,1";"30,1";"46,2";"50,1";"45,0";"";"";"";"916,9";"917,2";"916,8";"1,5";"67,0";"1,8";"";"0,0"
"28/03/2025";"1800";"30,2";"31,3";"30,2";"44,4";"47,1";"43,6";"";"";"";"916,0";"916,9";"915,8";"0,7";"180,0";"1,1";"";"0,0"
"28/03/2025";"1900";"25,2";"29,5";"25,2";"68,9";"68,9";"52,9";"";"";"";"917,1";"917,1";"915,7";"5,4";"45,0";"1,5";"";"0,0"
"28/03/2025";"2000";"20,7";"23,1";"20,5";"90,1";"90,1";"76,1";"";"";"";"916,8";"917,3";"916,8";"0,7";"67,0";"0,7";"";"5,3"
"28/03/2025";"2100";"21,9";"21,9";"20,4";"82,8";"90,5";"82,5";"";"";"";"916,2";"916,5";"915,5";"0,7";"270,0";"2,2";"";""
"28/03/2025";"2200";"21,8";"21,9";"21,6";"85,7";"85,7";"83,5";"";"";"";"916,6";"916,6";"916,1";"0,0";"0,0";"2,6";"";"0,0"
"28/03/2025";"2300";"22,2";"22,2";"21,8";"86,2";"87,1";"85,7";"";"";"";"917,3";"917,5";"916,6";"2,2";"67,0";"2,2";"";"0,0"
"29/03/2025";"0000";"21,9";"22,2";"21,9";"83,5";"86,2";"82,6";"";"";"";"917,3";"917,5";"917,1";"0,0";"0,0";"2,2";"";"0,0"
"29/03/2025";"0100";"21,3";"21,9";"21,3";"85,2";"85,2";"83,5";"";"";"";"916,5";"917,3";"916,5";"0,5";"67,0";"2,0";"";"0,0"
"29/03/2025";"0200";"20,9";"21,2";"20,9";"87,5";"87,5";"86,1";"";"";"";"917,0";"917,0";"916,2";"0,9";"45,0";"0,9";"";"0,0"
"29/03/2025";"0300";"20,7";"20,9";"20,7";"88,8";"88,8";"87,5";"";"";"";"916,9";"917,1";"916,9";"0,9";"0,0";"0,9";"";"0,0"
"29/03/2025";"0400";"20,7";"20,7";"";"89,1";"89,1";"";"";"";"";"916,5";"917,0";"";"0,7";"270,0";"0,7";"";"0,0"
"29/03/2025";"0500";"20,4";"20,7";"20,4";"89,8";"89,8";"88,9";"";"";"";"916,2";"916,6";"916,0";"0,5";"270,0";"0,7";"";"0,0"
"29/03/2025";"0600";"20,0";"20,4";"20,0";"91,4";"91,4";"90,0";"";"";"";"915,9";"916,5";"915,9";"0,0";"22,0";"0,9";"";"0,0"
"29/03/2025";"0700";"20,1";"20,1";"20,0";"91,6";"91,6";"91,4";"";"";"";"915,4";"915,9";"915,4";"0,0";"22,0";"0,0";"";"0,0"
"29/03/2025";"0800";"20,0";"20,1";"20,0";"91,7";"91,7";"91,6";"";"";"";"915,2";"915,4";"915,1";"0,3";"22,0";"0,3";"";"0,0"
"29/03/2025";"0900";"19,5";"19,9";"19,5";"93,0";"93,0";"91,8";"";"";"";"915,5";"915,5";"915,1";"0,7";"0,0";"0,9";"";"0,0"
"29/03/2025";"1000";"19,9";"19,9";"19,5";"93,2";"93,3";"93,0";"";"";"";"916,5";"916,5";"915,3";"0,0";"292,0";"1,3";"";"0,0"
"29/03/2025";"1100";"20,1";"20,2";"19,9";"91,9";"93,2";"91,9";"";"";"";"915,8";"916,2";"915,8";"1,1";"22,0";"1,5";"";"10,8"
"29/03/2025";"1200";"21,4";"21,4";"20,1";"88,5";"91,9";"88,5";"";"";"";"917,5";"917,5";"915,8";"0,0";"90,0";"2,0";"";"0,0"
"29/03/2025";"1300";"23,9";"23,9";"21,3";"79,3";"87,7";"79,3";"";"";"";"918,2";"918,2";"917,4";"0,0";"292,0";"1,6";"";"0,0"
"29/03/2025";"1400";"26,1";"26,1";"23,9";"71,5";"79,3";"71,5";"";"";"";"919,0";"919,0";"918,2";"1,3";"0,0";"2,0";"";"0,0"
"29/03/2025";"1500";"28,4";"28,4";"26,2";"61,2";"70,0";"61,2";"";"";"";"918,1";"919,2";"918,1";"0,1";"270,0";"0,1";"";"0,0"
"29/03/2025";"1600";"29,4";"29,4";"28,1";"53,6";"59,8";"53,6";"";"";"";"917,2";"918,1";"916,8";"3,1";"270,0";"1,1";"";"0,0"
"29/03/2025";"1700";"30,0";"30,7";"29,2";"49,7";"53,8";"49,7";"";"";"";"916,3";"917,1";"916,2";"0,1";"0,0";"1,1";"";"0,0"
"29/03/2025";"1800";"30,0";"30,8";"30,0";"49,7";"49,7";"47,1";"";"";"";"916,5";"917,7";"916,4";"3,3";"90,0";"2,0";"";"0,0"
"29/03/2025";"1900";"29,1";"29,5";"28,9";"56,8";"56,8";"51,9";"";"";"";"915,2";"916,3";"915,2";"2,2";"45,0";"2,2";"";"0,0"
"29/03/2025";"2000";"25,5";"28,5";"25,5";"73,6";"73,6";"61,6";"";"";"";"916,1";"916,2";"915,2";"4,8";"45,0";"2,6";"";"0,0"
"29/03/2025";"2100";"24,3";"25,0";"24,3";"75,3";"75,4";"74,7";"";"";"";"916,1";"916,1";"915,4";"1,6";"112,0";"2,6";"";"0,0"
"29/03/2025";"2200";"23,7";"24,3";"23,7";"77,1";"77,1";"75,3";"";"";"";"916,3";"916,7";"915,9";"1,1";"22,0";"2,2";"";"0,0"
"29/03/2025";"2300";"23,2";"23,6";"23,2";"77,9";"78,1";"77,3";"";"";"";"917,1";"917,4";"916,2";"1,3";"45,0";"2,2";"";"0,0"
"30/03/2025";"0000";"23,1";"23,3";"23,1";"79,0";"79,0";"77,6";"";"";"";"917,8";"917,8";"916,9";"1,8";"67,0";"2,4";"";"0,0"
"30/03/2025";"0100";"23,0";"23,1";"22,9";"78,4";"79,1";"78,4";"";"";"";"917,7";"917,9";"917,7";"0,5";"45,0";"1,3";"";"0,0"
